make pos
run sampler
run mcmc
sampler done
log_prob plot
max theta done
corner plot
         13333904 function calls (13227073 primitive calls) in 173.155 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 csv.py:70(unix_dialect)
        1    0.000    0.000    0.000    0.000 {built-in method binascii.hexlify}
        1    0.000    0.000    0.000    0.000 plistlib.py:416(_DumbXMLWriter)
        1    0.000    0.000    0.000    0.000 plistlib.py:127(Plist)
        1    0.000    0.000    0.000    0.000 plistlib.py:587(InvalidFileException)
        1    0.000    0.000    0.000    0.000 parser.py:80(BytesParser)
        1    0.000    0.000    0.000    0.000 errors.py:90(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1605(ZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:1652(ContextualZipFile)
        1    0.000    0.000    0.000    0.000 __init__.py:1539(EggProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1590(EmptyProvider)
        2    0.000    0.000    0.343    0.172 __init__.py:2970(_call_aside)
        1    0.000    0.000    0.000    0.000 __init__.py:1841(FileMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:1901(EggMetadata)
        4    0.000    0.000    0.000    0.000 __init__.py:1919(register_finder)
        2    0.000    0.000    0.000    0.000 __init__.py:1960(find_nothing)
        1    0.000    0.000    0.000    0.000 zipfile.py:1648(__del__)
        1    0.000    0.000    0.000    0.000 zipfile.py:1781(PyZipFile)
        1    0.000    0.000    0.000    0.000 zipfile.py:509(_ZipDecrypter)
        1    0.000    0.000    0.000    0.000 zipfile.py:593(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 zipfile.py:1239(namelist)
        2    0.000    0.000    0.000    0.000 image.py:215(header)
        2    0.000    0.000    0.000    0.000 image.py:571(_verify_blank)
        1    0.000    0.000    0.000    0.000 table.py:40(FITSTableDumpDialect)
        1    0.000    0.000    0.000    0.000 verify.py:18(VerifyWarning)
        1    0.000    0.000    0.000    0.000 column.py:46(<dictcomp>)
        1    0.000    0.000    0.000    0.000 column.py:135(Delayed)
        1    0.000    0.000    0.000    0.000 pyparsing.py:288(_ParseResultsWithOffset)
        2    0.000    0.000    0.000    0.000 pyparsing.py:639(<lambda>)
        1    0.000    0.000    0.000    0.000 requirements.py:75(Requirement)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2463(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2481(Word)
        1    0.000    0.000    0.000    0.000 subprocess.py:339(CompletedProcess)
        3    0.000    0.000    0.000    0.000 __init__.py:418(register_loader_type)
        1    0.000    0.000    0.000    0.000 __init__.py:975(subscribe)
        1    0.000    0.000    0.000    0.000 selectors.py:59(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:343(PollSelector)
        1    0.000    0.000    0.000    0.000 plistlib.py:79(_InternalDict)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2310(Empty)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2302(Token)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2321(NoMatch)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2336(Literal)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2440(CaselessLiteral)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2850(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2979(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3004(LineStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3046(StringStart)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3061(StringEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3079(WordStart)
        2    0.000    0.000    0.000    0.000 logger.py:222(warnings_logging_enabled)
        1    0.000    0.000    0.000    0.000 logger.py:568(FilterOrigin)
        2    0.000    0.000    0.000    0.000 util.py:410(fileobj_name)
        1    0.000    0.000    0.000    0.000 configobj.py:2377(SimpleVal)
        1    0.000    0.000    0.000    0.000 calendar.py:135(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:501(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 calendar.py:532(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 __init__.py:578(IMetadataProvider)
        4    0.000    0.000    0.000    0.000 decorators.py:109(<lambda>)
        1    0.000    0.000    0.000    0.000 misc.py:115(NumpyRNGContext)
        1    0.000    0.000    0.000    0.000 misc.py:617(OrderedDescriptorContainer)
        7    0.000    0.000    0.000    0.000 imp.py:108(<listcomp>)
        1    0.000    0.000    0.000    0.000 imp.py:133(_HackedGetData)
        2    0.000    0.000    0.000    0.000 version.py:38(__init__)
        1    0.000    0.000    0.000    0.000 version.py:166(_cmp)
        1    0.000    0.000    0.000    0.000 tempfile.py:459(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 random.py:663(SystemRandom)
        1    0.000    0.000    0.000    0.000 argparse.py:829(_StoreAction)
        1    0.000    0.000    0.000    0.000 argparse.py:921(_AppendAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1005(_HelpAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1200(Namespace)
        1    0.000    0.000    0.000    0.000 argparse.py:1527(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 argparse.py:1561(_MutuallyExclusiveGroup)
        1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 suite.py:270(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 argparse.py:109(_AttributeHolder)
        1    0.000    0.000    0.000    0.000 difflib.py:751(Differ)
        1    0.000    0.000    0.000    0.000 __init__.py:393(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:402(StringTemplateStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:599(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:641(Filter)
        1    0.000    0.000    0.000    0.000 __init__.py:678(Filterer)
        1    0.000    0.000    0.000    0.000 __init__.py:1008(FileHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1083(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1143(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1278(setLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:1939(NullHandler)
        1    0.000    0.000    0.000    0.000 case.py:180(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 case.py:217(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 case.py:274(_CapturingHandler)
        1    0.000    0.000    0.000    0.000 case.py:293(_AssertLogsContext)
        1    0.000    0.000    0.000    0.000 case.py:1387(_SubTest)
        1    0.000    0.000    0.000    0.000 core.py:6556(_frommethod)
        1    0.000    0.000    0.000    0.000 core.py:7994(_convert2ma)
        1    0.000    0.000    0.000    0.000 extras.py:218(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 core.py:795(_DomainCheckInterval)
        2    0.000    0.000    0.000    0.000 core.py:881(__init__)
        1    0.000    0.000    0.000    0.000 core.py:901(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:975(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:1123(_DomainedBinaryOperation)
        2    0.000    0.000    0.000    0.000 core.py:1548(_shrink_mask)
        1    0.000    0.000    0.000    0.000 core.py:2384(__init__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1825(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1835(Word)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2147(CharsNotIn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2209(White)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2265(GoToColumn)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2308(LineEnd)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2490(setResultsName)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2571(Or)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2641(MatchFirst)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2697(Each)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2868(NotAny)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2896(OneOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2955(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2991(Optional)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3187(Combine)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3219(Group)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3233(__init__)
        1    0.000    0.000    0.007    0.007 pyparsing.py:3628(makeHTMLTags)
        1    0.000    0.000    0.000    0.000 rcsetup.py:54(ValidateInStrings)
        2    0.000    0.000    0.000    0.000 rcsetup.py:107(validate_any)
        8    0.000    0.000    0.001    0.000 rcsetup.py:346(validate_color_or_inherit)
        1    0.000    0.000    0.000    0.000 pyparsing.py:144(<genexpr>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:498(<lambda>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1710(NoMatch)
        1    0.000    0.000    0.000    0.000 polyutils.py:66(PolyDomainError)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.000    0.000 threading.py:239(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:242(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:369(Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:1207(_DummyThread)
        1    0.000    0.000    0.000    0.000 tokenize.py:113(any)
        1    0.000    0.000    0.000    0.000 npyio.py:58(BagObj)
        1    0.000    0.000    0.000    0.000 utils.py:58(_Deprecate)
        1    0.000    0.000    0.000    0.000 shape_base.py:699(<listcomp>)
        2    0.000    0.000    0.000    0.000 index_tricks.py:144(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:109(nd_grid)
        1    0.000    0.000    0.000    0.000 index_tricks.py:251(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:256(OGridClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:420(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:520(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:603(ndindex)
        2    0.000    0.000    0.000    0.000 index_tricks.py:726(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:682(IndexExpression)
        1    0.000    0.000    0.000    0.000 getlimits.py:293(finfo)
        1    0.000    0.000    0.000    0.000 arrayprint.py:832(FloatingFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:982(LongFloatFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1148(BoolFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1158(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1202(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1228(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 pickle.py:220(_Unframer)
        1    0.000    0.000    0.000    0.000 _globals.py:59(_NoValueType)
        5    0.000    0.000    0.000    0.000 datetime.py:308(_check_tzinfo_arg)
        1    0.000    0.000    0.000    0.000 numeric.py:2653(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _internal.py:204(dummy_ctype)
        1    0.000    0.000    0.000    0.000 __init__.py:197(c_longdouble)
        1    0.000    0.000    0.000    0.000 __init__.py:251(c_wchar_p)
        1    0.000    0.000    0.000    0.000 __init__.py:342(_FuncPtr)
        1    0.000    0.000    0.000    0.000 __init__.py:411(LibraryLoader)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:36(TypeNADict)
        2    0.000    0.000    0.000    0.000 py3k.py:95(is_pathlib_path)
        1    0.000    0.000    0.000    0.000 py3k.py:104(contextlib_nullcontext)
        1    0.000    0.000    0.000    0.000 pathlib.py:44(_Flavour)
        1    0.000    0.000    0.000    0.000 pathlib.py:540(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:577(_PathParents)
        4    0.000    0.000    0.000    0.000 parse.py:90(_noop)
        1    0.000    0.000    0.000    0.000 parse.py:711(Quoter)
        2    0.000    0.000    0.000    0.000 sre_parse.py:98(checkgroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:101(checklookbehindgroup)
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
        1    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 os.py:1065(__subclasshook__)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:744(is_package)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:908(_sanity_check)
        1    0.000    0.000    0.000    0.000 mac_roman.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 backend_pdf.py:2536(FigureManagerPdf)
        1    0.000    0.000    0.000    0.000 cp1252.py:9(Codec)
        1    0.000    0.000    0.000    0.000 cp1252.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 cp1252.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 cp1252.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 cp1252.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 axis3d.py:479(XAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:484(YAxis)
        1    0.000    0.000    0.000    0.000 axis3d.py:489(ZAxis)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:184(BLUR)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:204(DETAIL)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:231(EMBOSS)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:240(FIND_EDGES)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:269(SHARPEN)
        1    0.000    0.000    0.000    0.000 <decorator-gen-7>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-8>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-9>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-10>:1(<module>)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:22(NearestNDInterpolator)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:21(Filter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:57(BuiltinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:85(MedianFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:99(MinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:127(ModeFilter)
